80;ASUSVivoBook15X509UA-EJ245T;3,1;10;32,99;25,999;ASUS;VivoBook15;TransparentSilver;15,6;1,9;Lithiumionbatteries;X509UA-EJ245T;Intel;Pentium;2,3;1;4;DDR4;DDR4SDRAM;256;FlashMemorySolidState;SolidState;StereoSpeakerswithMicrophone;IntelIntegratedHDGraphics610;Intel;;Wi-Fi,Bluetooth;802,11ac;2;2;1;1;;;;;1920;1080;23,5;36;2,3
81;HP14Scr2000TX;4,2;30;69,092;63,99;HP;14S;NaturalSilver;14;1,47;Lithiumionbatteries;cr2000TX;Intel;Corei5;1,6;2;8;DDR4;;1024;HybridDrive;SerialATA;Dualspeakers;AMDRadeonGraphics530;AMD;2;Wi-Fi,Bluetooth;;;3;1;1;;;BatteryPowered;;1920;1080;22,5;32,4;2
82;HPPavilionx360;4,2;28;64,803;59,888;HP;Pavilionx360;NaturalSilver;14;1,59;LithiumMetalbatteries;14-dh1008TU;Intel;Corei3;;2;4;DDR4;;1024;HybridDrive;;BangOlufsenspeakers;IntelUHD;;;Wi-Fi,Bluetooth;;;3;1;1;;;BatteryPowered;;1920;1080;22,3;32,4;2,1
83;ASUSTUFGamingA15;3,3;5;93,99;78,99;ASUS;TUFGamingA15;BonfireBlack;15,6;2,3;LithiumPolymerbatteries;FA506II-HN153T;AMD;RSeries;;;8;DDR43200MHz;;1024;HybridDrive;;inarraymicrophone;NVIDIAÂ GeForceÂ GTXÂ 1650Â Ti;NVIDIA;4;Wi-Fi,Bluetooth;;1;3;1;1;1;;;Windows;1920;1080;25,6;35,9;2,5
84;LenovoIdeaPadS54081NG002BIN;4,2;90;93,69;66,4;Lenovo;;;15,6;1,8;LithiumPolymerbatteries;81NG002BIN;Intel;Corei5;1,6;;8;;;1024;HybridDrive;;;NVIDIAMX250;;2;;;;;;;;;;;;;35,8;24,5;1,7
85;HP15sdu0120tu;3,8;28;41,022,50;37,89;HP;15s;NaturalSilver;15,6;1,74;Lithiumionbatteries;du0120tu;Intel;Corei3;3,9;2;4;DDR4;;1024;MechanicalHardDrive;SerialATA;DualSpeaker;IntelUHD620;Intel;;Wi-Fi,Bluetooth;802,11b/g/n;;3;1;1;1;;BatteryPowered;;1920;1080;24,2;35,9;2
86;HPPavilion1414-ce3022TX2019;4,3;21;74,159;70,988;HP;Pavilion14;Mineralsilver;14;1,6;Lithiumionbatteries;14-ce3022TX;Intel;Corei5;;;8;DDR4;;1024;HybridDrive;;BangOlufsenspeakers;NVIDIAMX250;NVIDIA;2;Wi-Fi,Bluetooth;;;3;1;1;1;;;;1920;1080;22,6;32,7;1,8
87;AcerAspire3Thin;3,9;72;79,999;51,99;Acer;Aspire3Thin;CharcoalBlack;15,6;1,9;Lithiumionbatteries;A315-55G;Intel;Corei7;1,8;;8;DDR4;;1024;MechanicalHardDrive;;indigitalstereospeakers;NVIDIAGeForceMX230;NVIDIA;2;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;1;1;1;1;1;220;BatteryPowered;;1920;1080;25,1;36,3;1,9
88;AcerAspire5A515-52K;;;35,999;31,478;Acer;Aspire5;Black;15,6;1,8;Lithiumionbatteries;A515-52K;Intel;Corei3;;;;DDR4;;1024;MechanicalHardDrive;;AcerTrueHarmonytechnology;IntelHDGraphics620;;;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;2;2;1;1;1;;;;1920;1080;24,7;36,3;1,8
89;LenovoV130;3,8;57;36,694;29;Lenovo;V130-15IKB;IRONgray;15,6;1,8;LithiumPolymerbatteries;81HN00FQIH;Intel;Corei3;2,3;1;4;DDR4;DDR4SDRAM;1024;MechanicalHardDrive;eSATA;DolbyAdvancedAudio;IntelHDGraphics620;;;Wi-Fi,Bluetooth;Bluetooth;1;1;1;1;1;;;;1366;768;37,5;25,3;2,2
90;DELLInspiron3593;3,8;32;65,646;64,85;Dell;Inspiron;PlatinumSilver;15,6;2,2;LithiumPolymerbatteries;3593;Intel;Corei5;;;8;DDR4;;1024;HybridDrive;;WavesMaxxAudioPro;NVIDIAMX230;NVIDIA;2;Wi-Fi;;1;2;1;1;1;;BatteryPowered;;1920;1080;25,8;38;2,3
91;ASUSVivoBook15X509FA-EJ371T;3,5;3;42,99;33,799;ASUS;VivoBook15;TransparentSilver;15,6;1,9;Lithiumionbatteries;X509FA-EJ371T;Intel;Corei3;;1;4;DDR4;;512;FlashMemorySolidState;SolidState;StereoSpeakerswithMicrophone;IntelIntegratedUHD620;Intel;;Wi-Fi,Bluetooth;802,11ac;2;2;1;1;;;;Windows;1920;1080;23,5;36;2,3
65;LenovoIdeapadS145;4;1;50,29;35,99;Lenovo;IdeapadS145;GREY;15,6;1,85;LithiumPolymerbatteries;81UT00J7IN;AMD;RSeries;;;4;DDR4;;1024;MechanicalHardDrive;;DualSpeakerswithDolbyAudio;IntegratedGraphics;;;;;1;2;1;1;;;;;1920;1080;36,2;25,2;2
92;DELLInspiron5584;4,1;18;76,414;65,99;Dell;;;15,6;2,3;LithiumPolymerbatteries;5584;Intel;Corei5;;;8;;;1024;HybridDrive;;;Nvidia;;2;;802,11ac;;;;;;;BatteryPowered;;;;24,9;36,5;2,3
93;HPPavilionGaming;3,7;10;57,297;49,99;HP;15;ShadowBlack;15,6;1,98;Lithiumionbatteries;ec0098AX;AMD;RSeries;;4;8;DDR4;;1024;MechanicalHardDrive;;BangOlufsenspeakers;NVIDIAGeForceGTX1050;NVIDIA;3;Wi-Fi,Bluetooth;;1;2;1;1;1;;BatteryPowered;;1920;1080;25,7;36;2,4
82;HPPavilionx360;4,2;28;64,803;59,888;HP;Pavilionx360;NaturalSilver;14;1,59;LithiumMetalbatteries;14-dh1008TU;Intel;Corei3;;2;4;DDR4;;1024;HybridDrive;;BangOlufsenspeakers;IntelUHD;;;Wi-Fi,Bluetooth;;;3;1;1;;;BatteryPowered;;1920;1080;22,3;32,4;2,1
94;LenovoT49020RYS01J002019;;;1,33,500;1,20,841;Lenovo;T490;Black;14;1,55;Lithiumionbatteries;20RYS01J00;Intel;Corei5;1,6;;16;DDR4;;512;FlashMemorySolidState;;DolbyAudioPremium;IntelUHDGraphics;Intel;;Wi-Fi,Bluetooth;;;2;1;1;1;;;;1920;1080;32,9;22,7;1,8
95;ASUSTUFGamingA15;3,2;8;90,99;75,99;ASUS;TUFGamingA15;BonfireBlack;15,6;2,3;LithiumPolymerbatteries;FA506II-HN152T;AMD;RSeries;;;8;DDR43200MHz;;512;FlashMemorySolidState;;inarraymicrophone;NVIDIAÂ GeForceÂ GTXÂ 1650Â Ti;NVIDIA;4;Wi-Fi,Bluetooth;;1;3;1;1;1;;;Windows;1920;1080;25,6;35,9;2,5
96;ASUSVivoBook15X512FA;4,2;133;44,99;36,474;ASUS;VivoBook15;TransparentSilver;15,6;1,7;LithiumPolymerbatteries;X512FA-EJ549T;Intel;Corei3;2,1;2;4;DDR4;;256;FlashMemorySolidState;;ASUSSonicMasterTechnology;IntelUHDGraphics620;;;Wi-Fi,Bluetooth;;2;1;1;1;;;BatteryPowered;;1920;1080;23;35,7;1,9
97;GP65Leopard10SFK-037IN;;;;1,73,990;MSI;Gaming;Black;15,6;2,33;LithiumPolymerbatteries;GP65Leopard10SFK-037IN;Intel;Corei7;;;32;DDR4;;1000;MechanicalHardDrive;;StereoSpeakerswithMicrophone;GeForceÂ®RTX2070;NVIDIA;8;;;;4;1;1;1;;BatteryPowered;;1920;1080;35,8;24,8;2,8
98;LenovoV14;;;64,875;51,39;Lenovo;V14;Gray;14;1,6;Lithiumionbatteries;82C40106IH;Intel;Corei5;;;;DDR4;;;FlashMemorySolidState;;Dolbystereospeakers;IntelUHD620;;;Wi-Fi,Bluetooth;;1;2;1;1;;;;;1366;768;32,7;24,1;2
99;AcerAspire5Slim;5;2;44,999;37,99;Acer;Aspire5Slim;PureSilver;15,6;1,8;Lithiumionbatteries;A515-54;Intel;Corei3;;;4;DDR4;;1024;MechanicalHardDrive;;inspeakers;IntelUHDGraphics620;Intel;;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;1;1;1;1;1;220;BatteryPowered;;1920;1080;25,1;36,3;1,8
100;HP245G6;5;1;;;HP;;Grey;14,1;2;Lithiumionbatteries;9WC72PA;AMD;Corei3-2120;;1;4;;;1024;MechanicalHardDrive;SerialATA;;AMD;;;;;;;;;;;;;1366;768;34;24;2,4
101;ASUSTUFGamingFX505D;4;55;1,04,990;79,99;ASUS;;;15,6;2,2;Lithiumionbatteries;FX505DV-AL026T;AMD;RSeries;2,3;;16;;;512;FlashMemorySolidState;;;NVIDIAGeForceRTX2060;;6;;;;;;;;;BatteryPowered;;;;26,2;36;2,6
102;HP15db1059au;3,3;5;34,589;31,99;HP;15;NaturalSilver;15,6;1,8;LithiumPolymerbatteries;db1059auÂ ;AMD;RSeries;2,6;;4;DDR4;;1024;MechanicalHardDrive;;Dualspeakers;AMDRadeonVega3;AMD;;Wi-Fi,Bluetooth;;1;2;1;1;1;;;;1920;1080;24,6;37,6;2,3
89;LenovoV130;3,8;57;36,694;29;Lenovo;V130-15IKB;IRONgray;15,6;1,8;LithiumPolymerbatteries;81HN00FQIH;Intel;Corei3;2,3;1;4;DDR4;DDR4SDRAM;1024;MechanicalHardDrive;eSATA;DualspeakersDolbyAdvancedAudio;IntelHDGraphics620;;;Wi-Fi,Bluetooth;;1;1;1;1;1;;;;1366;768;37,5;25,3;2,2
32;DellInspiron3583;3,4;89;59,99;46,99;Dell;Inspiron;Silver;15,6;2;Lithiumionbatteries;3583;Intel;Corei5;;;8;DDR4;;1024;MechanicalHardDrive;;WavesMaxxAudio;2AMDRadeon520;;2;Wi-Fi;;1;1;1;1;1;;BatteryPowered;;1920;1080;25,8;38;2
103;ASUSVivoBook14X409FA-EK555T;3,9;66;52,99;48,99;ASUS;ASUS;TRANSPARENTSILVER;14;1,6;LithiumPolymerbatteries;X409FA-EK555T;Intel;Corei5;;4;8;DDR4;DDR4SDRAM;512;FlashMemorySolidState;;AudiobyICEpower;IntelUHDGraphics620;;;Wi-Fi,Bluetooth;;2;2;1;1;;;BatteryPowered;;1920;1080;21,6;32,5;2,3
104;DellInspiron5390;;;77,64;72,499;Dell;;PlatinumSilver;13,3;1,2;;3090;Intel;Corei5-2400;;4;8;DDR4;;512;SSD;SolidState;;IntelÂ®UHDGraphics620;;;;;;;;;;;BatteryPowered;;1920;1080;49;33;8
105;HP15Ryzen5;3,5;11;39,853;38,683;HP;15;NaturalSilver;15,6;1,8;LithiumPolymerbatteries;db1061au;AMD;RSeries;2,1;4;4;DDR4;DDR4SDRAM;1024;MechanicalHardDrive;eSATA;Dualspeakers;RadeonVega8Graphics;;;Wi-Fi,Bluetooth;;1;2;1;1;1;;BatteryPowered;Windows;1920;1080;24,6;37,6;2,3
106;LenovoLegionY540;4,2;7;1,24,890;83,99;Lenovo;LegionY540;Black;15,6;2,3;LithiumPolymerbatteries;81SY00CBIN;Intel;Corei7;2,6;6;8;DDR4;;1024;FlashMemorySolidState;;HarmanSpeakerswithDolbyAudio;NVIDIAGEFORCEGTX1650GDDR5;;4;;;;3;1;1;1;;BatteryPowered;;1920;1080;36,5;26;2,6
107;MSIGamingGE63RaiderR9SF-800IN2019;;;1,94,990;1,61,492;MSI;Gaming;Black;16;2,62;;GE63RaiderR9SF-800IN-cr;Intel;Corei7;2,6;;16;DDR4;;1024;MechanicalHardDrive;;;RTX2070;;8;;;;;1;;;;;;1920;1080;38,3;26;3
108;ASUSTUFGamingA15;1;3;84,99;70,99;ASUS;TUFGamingA15;BonfireBlack;15,6;2,3;LithiumPolymerbatteries;FA506II-AL117T;AMD;RSeries;;;8;DDR43200MHz;;1024;HybridDrive;;inarraymicrophone;NVIDIAÂ GeForceÂ GTXÂ 1650Â Ti;NVIDIA;4;Wi-Fi,Bluetooth;;1;3;1;1;1;;;Windows;1920;1080;25,6;35,9;2,5
109;HP15seq0007au;4,1;54;;;HP;15s;NaturalSilver;15,6;1,77;Lithiumionbatteries;eq0007au;AMD;RSeries;2,6;2;4;DDR4;;256;FlashMemorySolidState;;Dualspeakers;RadeonVega3;AMD;;Wi-Fi,Bluetooth;802,11b/g/n;;3;1;1;1;;BatteryPowered;;1920;1080;24,2;35,8;1,8
110;ASUSTUFGamingFX705DT-AU016T;3,9;27;94,99;62,99;ASUS;TUFGaming;GoldSteel;17,3;2,7;Lithiumionbatteries;FX705DT-AU016T;AMD;RSeries;2,3;4;8;2400MHzDDR4;DDR4SDRAM;512;FlashMemorySolidState;SolidState;StereoSpeakerswithMicrophone;NVIDIAGeForceGTX1650;NVIDIA;4;Wi-Fi,Bluetooth;802,11ac;1;2;1;1;1;;;;1920;1080;27,9;39,9;2,7
79;AcerPredatorTriton300PT315-512019;1;2;1,24,400;99,99;Acer;PredatorTriton300;AbyssalBlack;15,6;2,3;Lithiumionbatteries;PT315-51;Intel;Corei7;;;16;DDR4;;1024;HybridDrive;;WavesMaxxAudio;NVIDIAGeForceGTX1650;NVIDIA;4;;802,11a/b/g/n/ac;;3;1;1;1;220;BatteryPowered;;1920;1080;25,9;36,3;2,3
111;ASUSROGStrixGG531GD-BQ026T;3,9;20;84,99;62,99;ASUS;ROGStrixG;Black;15,6;2,4;LithiumPolymerbatteries;G531GD-BQ026T;Intel;Corei5;2,4;4;8;2666MHzDDR4;;512;FlashMemorySolidState;;speakers;NVIDIAGeForceGTX1050;NVIDIA;4;Wi-Fi,Bluetooth;802,11ac;;3;1;1;1;;;;1920;1080;27,5;36;2,6
112;HP15di0001TU;4;15;26,645;26,625;HP;15;Jetblack;15,6;2,18;Lithiumionbatteries;di0001TU;Intel;Pentium;;;4;DDR4;;1024;MechanicalHardDrive;;Dualspeakers;IntelUHD610;Intel;;Wi-Fi,Bluetooth;;1;2;1;1;1;;;;1366;768;24,6;37,6;2,3
37;HPPavilionx360;4;53;80,007;70,834;HP;;;14;1,59;Lithiumionbatteries;14-dh1010TU;Intel;Corei5;1,6;4;8;;;256;FlashMemorySolidState;;;IntelUHD;;;;;;;;;;;BatteryPowered;;;;22,3;32,4;2,1
113;CoconicsEnablerC1314;5;4;40;29,25;Coconics;CNBIC-AA01;Black;14;1,7;Lithiumionbatteries;CNBIC-AA01;Intel;Corei37100U;2,4;1;8;DDR3L-1600SDRAM;DDR3L-1600SDRAM;1024;MechanicalHardDrive;SerialATA-600;Speaker;IntelUHDGraphics;Intel;;Bluetooth;;1;3;1;1;1;;;;1366;768;34,7;23,7;2,4
33;DELLVostro3490;3,2;37;34,834;31,99;Dell;;;14;1,68;Lithiumionbatteries;3490;Intel;Corei3;;;4;;;1024;MechanicalHardDrive;;;IntelHDGraphics;;;;;;;;;;;BatteryPowered;;;;24,2;33,9;2,1
114;AcerNitro5AN515-54;3,5;3;89,999;59,99;Acer;Nitro5;Black;15,6;2,3;Lithiumionbatteries;AN515-54;Intel;Corei5;;;8;DDR4;;1024;MechanicalHardDrive;;WavesMaxxAudiosoundtechnology;NVIDIAGeForceGTX1650with4ofdedicatedGDDR5VRAM;NVIDIA;4;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;1;3;1;1;1;;BatteryPowered;;1920;1080;25,5;36,3;2,6
115;DellVostro3480;3,4;1420;;;Dell;;;14;1,7;Lithiumionbatteries;Vostro3480;Intel;Corei3;3,9;;4;;;1024;MechanicalHardDrive;;;IntelHDGraphics;;;;802,11ac;;;;;;;BatteryPowered;;;;24,2;33,9;2
116;DellInspiron3584;;;41,69;38,999;Dell;;Silver;15,6;2;;3584;Intel;Corei3-2120;2,3;4;4;DDR4;;1024;MechanicalHardDrive;SerialATA;;Radeon;AMD;2;;;;;;;;;BatteryPowered;;1920;1080;49;37;7
34;AcerAspire3A315-22;3,3;14;34,999;24,98;Acer;Aspire3;Black;15,6;1,9;Lithiumionbatteries;A315-22;AMD;ASeries;2,6;2;4;DDR4;;256;FlashMemorySolidState;;instereospeaker;AMDRadeonR5;AMD;8;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;2;1;1;1;1;220;BatteryPowered;;1366;768;25;36,3;2
117;HP250G7;3,8;68;;;HP;;Black;15,6;1,8;Abatteries;7HC78PA;Intel;Corei3;2,3;2;4;;DDR4SDRAM;1024;HDD5400rpm;eSATA;;IntelÂ®HDGraphics;;;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;;;1;;;;BatteryPowered;PC;;;;;
118;AppleMacBookPro;4,2;35;;1,79,900;Apple;MacBookPro;Silver;13;2,3;Lithiumionbatteries;MacBookPro;Intel;Corei5;2,4;4;8;DDR3;;512;FlashMemorySolidState;;StereoSpeakers;integrated;;4;Wi-Fi;;;4;;1;;;BatteryPowered;;2560;1600;32,9;6,9;23,8
119;HP15da0411tu;3,9;9;34,428,50;33,99;HP;15;JetBlack;15,6;1,77;Lithiumionbatteries;da0411tu;Intel;Corei38130U;2,2;4;4;DDR4;DDR4SDRAM;1024;MechanicalHardDrive;eSATA;DualSpeaker;IntelUHD620;IntelUHDGraphics620;;Wi-Fi,Bluetooth;;1;2;1;1;1;;;Windows;1920;1080;24,6;37,6;2,3
115;DellVostro3480;3,4;1420;;;Dell;;;14;1,7;Lithiumionbatteries;Vostro3480;Intel;Corei3;3,9;;4;;;1024;MechanicalHardDrive;;;IntelHDGraphics;;;;802,11ac;;;;;;;BatteryPowered;;;;24,2;33,9;2
120;AcerSwift5;5;5;1,09,999;96,149;Acer;Swift5;CharcoalBlue;14;9,89;Lithiumionbatteries;SF514-54T;Intel;Corei7;3,9;;16;DDR4X;;512;FlashMemorySolidState;;Builtinspeakers;IntelIrisPlusGraphics;;;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;1;2;1;1;;220;BatteryPowered;;1920;1080;21,1;31,8;1,5
121;DELLInspiron5593;3,6;10;95,695;94,1;Dell;Inspiron;PlatinumSilver;15,6;1,93;Lithiumionbatteries;5593;Intel;Corei7;;;8;DDR4;;1024;HybridDrive;;WavesMaxxAudioPro;NVIDIAMX230GDDR5;NVIDIA;4;Wi-Fi,Bluetooth;;1;2;1;1;1;;BatteryPowered;;1920;1080;19,9;36,4;2,5
122;LenovoIdeapadS145;;;43,29;34,49;Lenovo;IdeapadS145;Grey;15,6;1,85;LithiumPolymerbatteries;81VD008SIN;Intel;Corei3;2,3;;4;DDR4;;1024;HybridDrive;;SpeakersDolbyAudio;IntegratedGraphics;;;;;1;2;;1;;;;;1920;1080;36,2;25,1;2
123;HP15RyzenR3;3,3;1195;46;37,89;HP;;;15,6;2,04;LithiumPolymerbatteries;15-db0186AU;AMD;Ryzen32200U;3,4;2;4;;;1024;MechanicalHardDrive;;;Vega3Graphics;;;;;;;;;;;BatteryPowered;;;;37,6;24,6;2,3
124;LenovoLegionY540;5;1;1,62,290;1,09,990;Lenovo;LegionY540;Black;15,6;2,3;LithiumPolymerbatteries;81SX00G7IN;Intel;Corei7;2,6;6;16;DDR4;;1024;FlashMemorySolidState;;DualHarmanSpeakerswithDolbyAtmos;NVIDIAGTX1660Ti;;6;;;;3;1;1;1;;BatteryPowered;;1920;1080;36,5;26;2,4
125;LenovoIdeapadC34081TK00GNIN;4,4;3;;;Lenovo;;;14;1,65;LithiumPolymerbatteries;81TK00GNIN;Intel;Corei3;;;4;;;256;FlashMemorySolidState;;;INTEGRATEDGFX;;;;;;;;;;;;;;;32,8;22,9;1,8
126;LenovoIdeapadS145;3;7;;;Lenovo;IdeapadS145;Black;15,6;1,85;LithiumPolymerbatteries;81MV00NBIN;Intel;Pentium;2,3;2;4;DDR4;;1024;MechanicalHardDrive;;SpeakerswithDolbyAudio;IntegratedGraphics;;;;;1;2;1;1;;;BatteryPowered;;1366;768;36,2;25,1;2
127;LenovoV15;;;29,99;25,99;Lenovo;;IRONGRAY;15,6;1,85;;LenovoV15ADA82C7001WIH;AMD;AtomZ8700;1,6;2;4;;;1024;MechanicalHardDrive;eSATA;;IntegratedAMDRadeonGraphics;;4;;;;;1;;;;BatteryPowered;;1366;768;25,1;36,2;2
116;DellInspiron3584;;;41,69;38,999;Dell;;Silver;15,6;2;;3584;Intel;Corei3-2120;2,3;4;4;DDR4;;1024;MechanicalHardDrive;SerialATA;;Radeon;AMD;2;;;;;;;;;BatteryPowered;;1920;1080;49;37;7
128;LifeDigitalZEDZedAirHGold;5;2;21,499;18,113;LifeDigital;ZED;Gold;14,1;1,32;Lithiumionbatteries;ZedAirHGold;Intel;Atom230;1,8;4;2;DDR3;DDR3SDRAM;500;HybridDrive;;;IntelÂ®HDGraphics500;Intel;32;Wi-Fi,Bluetooth;802,11b;3;;1;1;;;;;1366;768;33,3;22;1
129;HP240G7NotebookPC;;;34,999;31,6;HP;;BLACK;14;2;;HP240G7;Intel;Corei3-6320;;4;4;DDR4;;1024;MechanicalHardDrive;eSATA;;IntelHDgraphics;;;;;;;;;;;;;1366;768;45;30;8
130;AcerAspire3A315-42;5;1;29,999;25,65;Acer;Aspire3;Blue;15,6;1,9;Lithiumionbatteries;A315-42;AMD;ASeries;1,9;1;4;DDR4;DDR3SDRAM;1024;MechanicalHardDrive;eSATA;instereospeaker;AMDRadeonVega3Mobile;AMD;;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;2;1;1;1;1;;BatteryPowered;Windows;1366;768;24,7;36,3;2
131;DellInspiron5370;3,4;9;82,445;75,998;Dell;;Silver;13,3;1,4;Lithiumionbatteries;Inspiron5370;Intel;Corei7;;;8;DDR4;;256;mechanicalharddrive;;;AMDRadeonGraphics530;AMD;2;;;;2;;;;;;;;;21,9;32,3;1,5
132;ASUSVivoBook15X512FA;4,2;136;44,99;37,99;ASUS;VivoBook15;PeacockBlue;15,6;1,7;LithiumPolymerbatteries;X512FA-EJ548T;Intel;Corei3;3,9;2;4;DDR4;;256;FlashMemorySolidState;;ASUSSonicMasterTechnology;IntelUHDGraphics620;;;Wi-Fi,Bluetooth;;2;1;1;1;;;BatteryPowered;;1920;1080;23;35,7;1,9
133;DELLLatitudeE5440;;;1,09,000;29,99;Dell;Latitude;Gray;14;2;;E5440-i5-4-240;Intel;Corei5;1,9;;4;DDR3;;240;FlashMemorySolidState;;;IntegratedGraphics;;;;;1;2;;1;1;;;;1366;768;20;20;8
134;HPPavilionGaming;4,3;103;81,857,50;69,989;HP;;;15,6;2,25;LithiumPolymerbatteries;15-dk0045TX;Intel;Corei5;2,4;;8;;;1024;HybridDrive;;;NVIDIAGeForceGTX1050;;4;;;;;;;;;;;;;36;25,6;2,3
135;MicrosoftSurfaceProX1876;2,5;3;98,999;98,99;Microsoft;SurfaceProX;MatteBlack;13;7,76;;1876;Â Microsoft;ARM610;;;8;LPDDR4X;;128;FlashMemorySolidState;;DualfarfieldstudioMics;MicrosoftSQ1Adreno685GPU;;;Wi-Fi;;;2;;;;;BatteryPowered;;2880;1800;28,7;20,8;0,7
136;AcerNitro7;4,1;8;1,29,999;77,99;Acer;;;15,6;2,5;Lithiumionbatteries;AN715-51;Intel;Corei5;;;8;;;32;FlashMemorySolidState;;;NVIDIAGeForceGTX1660Tiwith6ofdedicatedGDDR6VRAM;;6;;;;;;;;220;BatteryPowered;;;;25,9;36,3;19,9
137;HP15da0414tu;3,8;141;36,488;34,99;HP;;;15,6;1,77;Lithiumionbatteries;da0414tu;Intel;Corei38130U;2,2;;8;;;1024;MechanicalHardDrive;;;IntelUHD620;;;;;;;;;;;;;;;24,6;37,6;2,3
138;AcerA515-51G;5;4;;;Acer;;;15,6;3,33;AAAbatteries,;;Intel;Corei5;3,2;1;8;;DDR3SDRAM;1024;Mechanicalharddrive;eSATA;;NVIDIAGeForceMX130;NVIDIA;2;;;;;1;;;;;Windows;;;;;
139;Simmtronics;4,5;38;1,25;764;Simmtronics;;;;2,2;;;;;;;2;;DDR3SDRAM;;;;;;;2;;;;;;;;;;;;;;;
140;ASUSVivoBook15M509DA-EJ582T;3,7;19;44,99;39,99;ASUS;ASUS;SlateGray;15,6;1,9;LithiumPolymerbatteries;M509DA-EJ582T;AMD;RSeries;;4;8;DDR4;DDR4SDRAM;1024;MechanicalHardDrive;;DobyICEpower;AMDRadeonVega8Graphics;;;Wi-Fi,Bluetooth;;2;2;1;1;1;;BatteryPowered;;1920;1080;23,5;36;2,3
141;MSICreator15MA9SE-064IN;;;;1,59,990;MSI;Prestige;gray;15;1,86;LithiumPolymerbatteries;Creator15MA9SE-064IN;Intel;Corei7;;;;DDR4;;;FlashMemorySolidState;;;RTX2060;;6;;;;4;1;1;1;;;;1920;1080;35,9;25,4;2,1
142;DellInspiron5570;4,1;51;;;Dell;Inspiron;Silver;15,6;2,5;Abatteries;Inspiron5570;Intel;Corei78550U;;;8;DDR4;;128;Solid_state_drive;;;AMDRadeonGraphics530;AMD;4;Wi-Fi;;1;2;;;;;;;1920;1080;25,8;38;2,3
143;HP15seq0132AU;;;65,594;59,99;HP;15s;NaturalSilver;15,6;1,74;Lithiumionbatteries;eq0132AU;AMD;RSeries;2,3;2;8;DDR4;;512;FlashMemorySolidState;SolidState;Dualspeakers;RadeonRXVega10;AMD;;Wi-Fi,Bluetooth;;;3;1;1;;;;;1920;1080;24,2;35,9;1,8
68;HP15sfr1004TU;3,8;352;45,711;39,99;HP;15s;NaturalSilver;15,6;1,69;Lithiumionbatteries;fr1004TU;Intel;Corei3;;2;4;DDR4;;512;FlashMemorySolidState;SolidState;Dualspeakers;IntelUHD;Intel;;Wi-Fi,Bluetooth;;;3;1;1;;;;;1920;1080;24,2;35,9;1,8
144;HPPavilionGaming15-ec0026AX;3,7;9;65,484;59,99;HP;PavilionGaming;ShadowBlack;15,6;1,98;Lithiumionbatteries;15-ec0026AX;AMD;RSeries;;4;8;DDR4;;1024;HybridDrive;;BangOlufsenspeakers;NVIDIAGeForceGTX1050;;3;Wi-Fi,Bluetooth;;1;2;1;1;1;;BatteryPowered;;1920;1080;25,7;36;2,4
145;AvitaMagusNS12T5IN002P;2,8;8;;;AVITA;MAGUS;CharcoalGrey;12,2;1,41;Lithiumionbatteries;NS12T5IN002P;Intel;CeleronN3350;;;4;DDR3;;64;MechanicalHardDrive;;;IntelHDGraphics500;Intel;;;802,11ac;;1;1;1;;;BatteryPowered;;1920;1200;29,9;29,9;22,2
146;LenovoLegionY70009thgen;4,1;111;92,99;74,999;Lenovo;;;15,6;2,3;LithiumPolymerbatteries;81V4000LIN;Intel;Corei5;2,4;4;8;;;1024;HybridDrive;;;NVIDIAGEFORCEGTX1050(3GDDR5);;3;;;;;;;;;BatteryPowered;;;;36;26,7;2,6
147;DellInspiron5570;3,8;10;74,993;59,99;Dell;;Silver;15,6;2,5;Abatteries;Inspiron5570;Intel;Corei58250U;;;8;DDR4;;2048;Mechanical_hard_drive;;;AMDRadeonGraphics530;;2;;;1;2;;;;;BatteryPowered;;1920;1080;25,8;38;2,3
148;AcerSwift5;;;89,999;59,492;Acer;Swift5;CharcoalBlue;14;9,89;;SF514-54T-cr;Intel;Corei5;;;8;DDR4X;;512;FlashMemorySolidState;;;IntelUHDGraphics;;;Wi-Fi,Bluetooth;802,11a/b/g/n/ac;1;;1;;;220;BatteryPowered;;1920;1080;21,1;31,8;1,5
149;ASUSVivoBook14X409FJ-EK501T;4,5;7;60,99;50,99;ASUS;VivoBook;TRANSPARENTSILVER;14;1,6;LithiumPolymerbatteries;X409FJ-EK501T;Intel;Corei5;;4;8;DDR4;DDR4SDRAM;512;FlashMemorySolidState;;BuiltinspeakerSonicMaster;NVIDIAGeForceMX230;;2;Wi-Fi,Bluetooth;;2;2;1;1;;;BatteryPowered;;1920;1080;21,6;32,5;2,3
